NonDetectFlag,Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,176,12500,,0.61,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.59,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.57,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.41,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.37,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.35,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.34,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,12500,,0.32,193,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,195000,,0.82,192,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,195000,,0.4,192,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,195000,,0.38,192,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,195000,,0.25,192,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,121000,,1.96,191,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,121000,,1.3,191,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,121000,,0.82,191,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,110000,,7,190,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,110000,,2.7,190,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,110000,,1.5,190,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,110000,,1.4,190,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,4.7,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,4.5,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,2.1,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,1.3,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,1.2,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,1,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,40000,,0.72,189,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,1.9,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,1.1,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.96,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.82,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.8,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.79,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.78,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.65,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.6,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.59,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.44,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.43,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21800,,0.37,188,6,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21000,,3.67,185,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,4.8,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,4.72,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,4.6,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,4.56,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,4.54,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,3.65,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,3.49,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.9,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.7,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.6,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.59,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.45,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.35,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,2.21,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,1.97,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,1.75,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,1.7,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,1.38,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,145100,,1.27,184,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,4.24,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,4.12,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,3.7,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,3.62,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,3.42,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.98,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.82,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.75,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.74,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.53,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.52,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.42,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.36,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.2,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.13,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,1.02,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,0.95,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,0.84,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,0.66,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,23000,,0.62,183,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,3.15,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.84,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.7,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.5,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.49,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.43,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.36,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.26,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.22,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.2,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.09,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,1.02,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.96,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.94,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.93,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.79,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.76,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.71,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.7,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.59,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.56,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.45,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,15800,,0.33,182,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,2.5,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,2.2,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,1.9,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,1.4,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,1.1,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,1,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,21400,,0.84,181,38,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,3.2,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,3.1,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,2.73,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,2.28,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.57,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.3,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.18,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.17,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.14,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.1,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.08,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,1.04,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.75,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.74,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.63,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.61,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.52,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.37,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,22000,,0.35,173,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,4.86,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,2.99,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,2.71,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,2.18,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,1.48,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,1.47,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,1.29,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,1.23,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,1.08,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,1.04,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.97,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.89,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.83,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.67,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.64,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.49,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
FALSE,176,18000,,0.46,172,34,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625
